PAY_TABLE,START_DATE,END_DATE,PAY_PLAN,GRADE,STEP,BASIC_SALARY
U310,2022-07-25,4712-12-31,AD,13,03,62693
U310,2022-07-25,4712-12-31,AD,13,04,64399
U310,2022-07-25,4712-12-31,AD,13,05,66124
U310,2022-07-25,4712-12-31,AD,13,06,67864
U310,2022-07-25,4712-12-31,AD,13,07,69620
U310,2022-07-25,4712-12-31,AD,13,08,71395
U310,2022-07-25,4712-12-31,AD,13,09,73184
U310,2022-07-25,4712-12-31,AD,13,10,74984
U310,2022-07-25,4712-12-31,AD,13,11,76799
U310,2022-07-25,4712-12-31,AD,13,12,78617
U310,2022-07-25,4712-12-31,AD,13,13,80450
U310,2022-07-25,4712-12-31,AD,13,14,82286
U310,2022-07-25,4712-12-31,AD,13,15,84125
U310,2022-07-25,4712-12-31,AD,13,16,85970
U310,2022-07-25,4712-12-31,AD,13,17,87814
U310,2022-07-25,4712-12-31,AD,13,19,91495
U310,2022-07-25,4712-12-31,AD,13,20,93335
U310,2022-07-25,4712-12-31,AD,13,21,95167
U310,2022-07-25,4712-12-31,AD,13,22,96991
U310,2022-07-25,4712-12-31,AD,13,23,98803
U310,2022-07-25,4712-12-31,AD,13,24,100603
U310,2022-07-25,4712-12-31,AD,13,25,102391
U310,2022-07-25,4712-12-31,AD,13,26,104159
U310,2022-07-25,4712-12-31,AD,13,27,105909
U310,2022-07-25,4712-12-31,AD,13,28,107642
U310,2022-07-25,4712-12-31,AD,13,29,109351
U310,2022-07-25,4712-12-31,AD,14,00,61683
U310,2022-07-25,4712-12-31,AD,14,01,63327
U310,2022-07-25,4712-12-31,AD,14,02,64992
U310,2022-07-25,4712-12-31,AD,14,03,66673
U310,2022-07-25,4712-12-31,AD,14,04,68380
U310,2022-07-25,4712-12-31,AD,14,05,70104
U310,2022-07-25,4712-12-31,AD,14,06,71847
U310,2022-07-25,4712-12-31,AD,14,07,73604
U310,2022-07-25,4712-12-31,AD,14,08,75377
U310,2022-07-25,4712-12-31,AD,14,09,77169
U310,2022-07-25,4712-12-31,AD,14,10,78968
U310,2022-07-25,4712-12-31,AD,14,11,80783
U310,2022-07-25,4712-12-31,AD,14,12,82604
U310,2022-07-25,4712-12-31,AD,14,13,84433
U310,2022-07-25,4712-12-31,AD,14,14,86271
U310,2022-07-25,4712-12-31,AD,14,15,88112
U310,2022-07-25,4712-12-31,AD,14,16,89951
U310,2022-07-25,4712-12-31,AD,14,17,91794
U310,2022-07-25,4712-12-31,AD,14,18,93641
U310,2022-07-25,4712-12-31,AD,14,19,95479
U310,2022-07-25,4712-12-31,AD,14,20,97320
U310,2022-07-25,4712-12-31,AD,14,21,99149
U310,2022-07-25,4712-12-31,AD,14,22,100971
U310,2022-07-25,4712-12-31,AD,14,23,102788
U310,2022-07-25,4712-12-31,AD,14,24,104585
U310,2022-07-25,4712-12-31,AD,14,25,106373
U310,2022-07-25,4712-12-31,AD,13,18,89657
U310,2022-07-25,4712-12-31,AD,14,27,109889
U310,2022-07-25,4712-12-31,AD,14,28,111624
U310,2022-07-25,4712-12-31,AD,14,29,113336
U310,2022-07-25,4712-12-31,AD,15,00,65664
U310,2022-07-25,4712-12-31,AD,15,01,67310
U310,2022-07-25,4712-12-31,AD,15,02,68973
U310,2022-07-25,4712-12-31,AD,15,03,70660
U310,2022-07-25,4712-12-31,AD,15,04,72364
U310,2022-07-25,4712-12-31,AD,15,05,74089
U310,2022-07-25,4712-12-31,AD,15,06,75825
U310,2022-07-25,4712-12-31,AD,15,07,77585
U310,2022-07-25,4712-12-31,AD,15,08,79364
U310,2022-07-25,4712-12-31,AD,15,09,81153
U310,2022-07-25,4712-12-31,AD,15,10,82951
U310,2022-07-25,4712-12-31,AD,15,11,84763
U310,2022-07-25,4712-12-31,AD,15,12,86588
U310,2022-07-25,4712-12-31,AD,15,13,88417
U310,2022-07-25,4712-12-31,AD,15,14,90251
U310,2022-07-25,4712-12-31,AD,15,15,92091
U310,2022-07-25,4712-12-31,AD,15,16,93931
U310,2022-07-25,4712-12-31,AD,15,17,95776
U310,2022-07-25,4712-12-31,AD,15,18,97623
U310,2022-07-25,4712-12-31,AD,15,19,99463
U310,2022-07-25,4712-12-31,AD,15,20,101299
U310,2022-07-25,4712-12-31,AD,15,21,103134
U310,2022-07-25,4712-12-31,AD,17,07,86313
U310,2022-07-25,4712-12-31,AD,17,08,88088
U310,2022-07-25,4712-12-31,AD,17,09,89874
U310,2022-07-25,4712-12-31,AD,17,10,91675
U310,2022-07-25,4712-12-31,AD,17,11,93487
U310,2022-07-25,4712-12-31,AD,17,12,95308
U310,2022-07-25,4712-12-31,AD,17,13,97140
U310,2022-07-25,4712-12-31,AD,17,14,98974
U310,2022-07-25,4712-12-31,AD,17,15,100817
U310,2022-07-25,4712-12-31,AD,17,16,102660
U310,2022-07-25,4712-12-31,AD,17,17,104504
U310,2022-07-25,4712-12-31,AD,17,18,106346
U310,2022-07-25,4712-12-31,AD,17,19,108189
U310,2022-07-25,4712-12-31,AD,17,20,110027
U310,2022-07-25,4712-12-31,AD,17,21,111855
U310,2022-07-25,4712-12-31,AD,17,22,113683
U310,2022-07-25,4712-12-31,AD,17,23,115494
U310,2022-07-25,4712-12-31,AD,17,24,117292
U310,2022-07-25,4712-12-31,AD,17,25,119081
U310,2022-07-25,4712-12-31,AD,17,26,120852
U310,2022-07-25,4712-12-31,AD,17,27,122597
U310,2022-07-25,4712-12-31,AD,17,28,124332
U310,2022-07-25,4712-12-31,AD,17,29,126042
U310,2022-07-25,4712-12-31,AD,18,00,79132
U310,2022-07-25,4712-12-31,AD,18,01,80776
U310,2022-07-25,4712-12-31,AD,18,02,82438
U310,2022-07-25,4712-12-31,AD,18,03,84125
U310,2022-07-25,4712-12-31,AD,14,26,108143
U310,2022-07-25,4712-12-31,AD,15,23,106772
U310,2022-07-25,4712-12-31,AD,15,24,108573
U310,2022-07-25,4712-12-31,AD,15,25,110357
U310,2022-07-25,4712-12-31,AD,15,26,112128
U310,2022-07-25,4712-12-31,AD,15,27,113872
U310,2022-07-25,4712-12-31,AD,15,28,115610
U310,2022-07-25,4712-12-31,AD,15,29,117317
U310,2022-07-25,4712-12-31,AD,16,00,69653
U310,2022-07-25,4712-12-31,AD,16,01,71294
U310,2022-07-25,4712-12-31,AD,16,02,72956
U310,2022-07-25,4712-12-31,AD,16,03,74645
U310,2022-07-25,4712-12-31,AD,16,04,76349
U310,2022-07-25,4712-12-31,AD,16,05,78071
U310,2022-07-25,4712-12-31,AD,16,06,79809
U310,2022-07-25,4712-12-31,AD,16,07,81574
U310,2022-07-25,4712-12-31,AD,16,08,83345
U310,2022-07-25,4712-12-31,AD,16,09,85136
U310,2022-07-25,4712-12-31,AD,16,10,86933
U310,2022-07-25,4712-12-31,AD,16,11,88744
U310,2022-07-25,4712-12-31,AD,16,12,90569
U310,2022-07-25,4712-12-31,AD,16,13,92397
U310,2022-07-25,4712-12-31,AD,16,14,94233
U310,2022-07-25,4712-12-31,AD,16,15,96075
U310,2022-07-25,4712-12-31,AD,16,16,97914
U310,2022-07-25,4712-12-31,AD,16,17,99758
U310,2022-07-25,4712-12-31,AD,16,18,101603
U310,2022-07-25,4712-12-31,AD,16,19,103446
U310,2022-07-25,4712-12-31,AD,16,20,105284
U310,2022-07-25,4712-12-31,AD,16,21,107116
U310,2022-07-25,4712-12-31,AD,16,22,108939
U310,2022-07-25,4712-12-31,AD,16,23,110752
U310,2022-07-25,4712-12-31,AD,16,24,112553
U310,2022-07-25,4712-12-31,AD,16,25,114341
U310,2022-07-25,4712-12-31,AD,15,22,104955
U310,2022-07-25,4712-12-31,AD,16,27,117857
U310,2022-07-25,4712-12-31,AD,16,28,119590
U310,2022-07-25,4712-12-31,AD,16,29,121302
U310,2022-07-25,4712-12-31,AD,17,00,74388
U310,2022-07-25,4712-12-31,AD,17,01,76035
U310,2022-07-25,4712-12-31,AD,17,02,77698
U310,2022-07-25,4712-12-31,AD,17,03,79381
U310,2022-07-25,4712-12-31,AD,17,04,81092
U310,2022-07-25,4712-12-31,AD,17,05,82811
U310,2022-07-25,4712-12-31,AD,17,06,84551
U310,2022-07-25,4712-12-31,AD,16,26,116109
U310,2022-07-25,4712-12-31,AD,18,06,89294
U310,2022-07-25,4712-12-31,AD,18,07,91057
U310,2022-07-25,4712-12-31,AD,18,08,92826
U310,2022-07-25,4712-12-31,AD,18,09,94620
U310,2022-07-25,4712-12-31,AD,18,10,96417
U310,2022-07-25,4712-12-31,AD,18,11,98227
U310,2022-07-25,4712-12-31,AD,18,12,100051
U310,2022-07-25,4712-12-31,AD,18,13,101883
U310,2022-07-25,4712-12-31,AD,18,14,103720
U310,2022-07-25,4712-12-31,AD,18,15,105559
U310,2022-07-25,4712-12-31,AD,18,16,107398
U310,2022-07-25,4712-12-31,AD,18,17,109244
U310,2022-07-25,4712-12-31,AD,18,18,111087
U310,2022-07-25,4712-12-31,AD,18,19,112932
U310,2022-07-25,4712-12-31,AD,18,20,114770
U310,2022-07-25,4712-12-31,AD,18,21,116597
U310,2022-07-25,4712-12-31,AD,18,22,118421
U310,2022-07-25,4712-12-31,AD,18,23,120238
U310,2022-07-25,4712-12-31,AD,18,24,122035
U310,2022-07-25,4712-12-31,AD,18,25,123821
U310,2022-07-25,4712-12-31,AD,18,26,125592
U310,2022-07-25,4712-12-31,AD,18,27,127340
U310,2022-07-25,4712-12-31,AD,18,28,129074
U310,2022-07-25,4712-12-31,AD,18,29,130784
U310,2022-07-25,4712-12-31,AD,18,04,85831
U310,2022-07-25,4712-12-31,AD,18,05,87552
U310,2022-07-25,4712-12-31,AD,11,00,53909
U310,2022-07-25,4712-12-31,AD,11,01,55550
U310,2022-07-25,4712-12-31,AD,11,02,57214
U310,2022-07-25,4712-12-31,AD,11,03,58900
U310,2022-07-25,4712-12-31,AD,11,04,60606
U310,2022-07-25,4712-12-31,AD,11,05,62331
U310,2022-07-25,4712-12-31,AD,11,06,64068
U310,2022-07-25,4712-12-31,AD,11,07,65830
U310,2022-07-25,4712-12-31,AD,11,08,67600
U310,2022-07-25,4712-12-31,AD,11,09,69390
U310,2022-07-25,4712-12-31,AD,11,10,71191
U310,2022-07-25,4712-12-31,AD,11,11,73006
U310,2022-07-25,4712-12-31,AD,11,12,74824
U310,2022-07-25,4712-12-31,AD,11,13,76657
U310,2022-07-25,4712-12-31,AD,11,14,78492
U310,2022-07-25,4712-12-31,AD,11,15,80333
U310,2022-07-25,4712-12-31,AD,11,16,82175
U310,2022-07-25,4712-12-31,AD,11,17,84023
U310,2022-07-25,4712-12-31,AD,11,18,85864
U310,2022-07-25,4712-12-31,AD,11,19,87702
U310,2022-07-25,4712-12-31,AD,11,20,89543
U310,2022-07-25,4712-12-31,AD,11,21,91376
U310,2022-07-25,4712-12-31,AD,11,22,93197
U310,2022-07-25,4712-12-31,AD,11,23,95008
U310,2022-07-25,4712-12-31,AD,11,24,96810
U310,2022-07-25,4712-12-31,AD,11,25,98598
U310,2022-07-25,4712-12-31,AD,11,26,100367
U310,2022-07-25,4712-12-31,AD,11,27,102119
U310,2022-07-25,4712-12-31,AD,11,28,103849
U310,2022-07-25,4712-12-31,AD,11,29,105560
U310,2022-07-25,4712-12-31,AD,12,00,55802
U310,2022-07-25,4712-12-31,AD,12,01,57449
U310,2022-07-25,4712-12-31,AD,12,02,59109
U310,2022-07-25,4712-12-31,AD,12,03,60795
U310,2022-07-25,4712-12-31,AD,12,04,62503
U310,2022-07-25,4712-12-31,AD,12,05,64225
U310,2022-07-25,4712-12-31,AD,12,06,65964
U310,2022-07-25,4712-12-31,AD,12,07,67727
U310,2022-07-25,4712-12-31,AD,12,08,69496
U310,2022-07-25,4712-12-31,AD,12,09,71286
U310,2022-07-25,4712-12-31,AD,12,10,73087
U310,2022-07-25,4712-12-31,AD,12,11,74902
U310,2022-07-25,4712-12-31,AD,12,12,76722
U310,2022-07-25,4712-12-31,AD,12,13,78555
U310,2022-07-25,4712-12-31,AD,12,14,80389
U310,2022-07-25,4712-12-31,AD,12,15,82227
U310,2022-07-25,4712-12-31,AD,12,16,84074
U330,2022-07-25,4712-12-31,AD,18,07,113817
U330,2022-07-25,4712-12-31,AD,18,08,116035
U330,2022-07-25,4712-12-31,AD,18,09,118272
U330,2022-07-25,4712-12-31,AD,18,10,120522
U330,2022-07-25,4712-12-31,AD,15,27,142346
U330,2022-07-25,4712-12-31,AD,15,28,144510
U330,2022-07-25,4712-12-31,AD,15,29,146645
U330,2022-07-25,4712-12-31,AD,16,00,87057
U330,2022-07-25,4712-12-31,AD,16,01,89114
U330,2022-07-25,4712-12-31,AD,16,02,91194
U330,2022-07-25,4712-12-31,AD,16,03,93299
U330,2022-07-25,4712-12-31,AD,16,04,95433
U330,2022-07-25,4712-12-31,AD,16,05,97590
U330,2022-07-25,4712-12-31,AD,16,07,101966
U330,2022-07-25,4712-12-31,AD,16,08,104182
U330,2022-07-25,4712-12-31,AD,16,09,106414
U330,2022-07-25,4712-12-31,AD,16,10,108666
U330,2022-07-25,4712-12-31,AD,16,11,110932
U330,2022-07-25,4712-12-31,AD,16,12,113209
U330,2022-07-25,4712-12-31,AD,16,13,115495
U330,2022-07-25,4712-12-31,AD,16,14,117791
U330,2022-07-25,4712-12-31,AD,16,15,120092
U330,2022-07-25,4712-12-31,AD,16,16,122395
U330,2022-07-25,4712-12-31,AD,16,17,124702
U330,2022-07-25,4712-12-31,AD,16,18,127007
U330,2022-07-25,4712-12-31,AD,16,19,129309
U330,2022-07-25,4712-12-31,AD,16,20,131608
U330,2022-07-25,4712-12-31,AD,16,21,133895
U330,2022-07-25,4712-12-31,AD,16,22,136174
U330,2022-07-25,4712-12-31,AD,16,23,138441
U330,2022-07-25,4712-12-31,AD,16,24,140690
U330,2022-07-25,4712-12-31,AD,16,25,142921
U330,2022-07-25,4712-12-31,AD,16,26,145136
U330,2022-07-25,4712-12-31,AD,16,27,147325
U330,2022-07-25,4712-12-31,AD,16,28,149486
U330,2022-07-25,4712-12-31,AD,16,29,151621
U330,2022-07-25,4712-12-31,AD,17,00,92985
U330,2022-07-25,4712-12-31,AD,17,01,95039
U330,2022-07-25,4712-12-31,AD,17,02,97119
U330,2022-07-25,4712-12-31,AD,17,03,99227
U330,2022-07-25,4712-12-31,AD,17,04,101358
U330,2022-07-25,4712-12-31,AD,17,05,103517
U330,2022-07-25,4712-12-31,AD,17,06,105693
U330,2022-07-25,4712-12-31,AD,17,07,107892
U330,2022-07-25,4712-12-31,AD,17,08,110109
U330,2022-07-25,4712-12-31,AD,17,09,112345
U330,2022-07-25,4712-12-31,AD,17,10,114593
U330,2022-07-25,4712-12-31,AD,16,06,99762
U330,2022-07-25,4712-12-31,AD,18,12,125064
U330,2022-07-25,4712-12-31,AD,18,13,127344
U330,2022-07-25,4712-12-31,AD,18,14,129647
U330,2022-07-25,4712-12-31,AD,18,15,131946
U330,2022-07-25,4712-12-31,AD,18,16,134251
U330,2022-07-25,4712-12-31,AD,18,17,136554
U330,2022-07-25,4712-12-31,AD,18,18,138859
U330,2022-07-25,4712-12-31,AD,18,19,141165
U330,2022-07-25,4712-12-31,AD,18,20,143459
U330,2022-07-25,4712-12-31,AD,18,21,145748
U330,2022-07-25,4712-12-31,AD,18,22,148027
U330,2022-07-25,4712-12-31,AD,18,23,150295
U330,2022-07-25,4712-12-31,AD,18,24,152543
U330,2022-07-25,4712-12-31,AD,18,25,154774
U330,2022-07-25,4712-12-31,AD,18,26,156989
U330,2022-07-25,4712-12-31,AD,18,27,159178
U330,2022-07-25,4712-12-31,AD,18,28,161343
U330,2022-07-25,4712-12-31,AD,18,29,163476
U330,2022-07-25,4712-12-31,AD,18,11,122783
U330,2022-07-25,4712-12-31,AD,17,12,119135
U330,2022-07-25,4712-12-31,AD,17,13,121423
U330,2022-07-25,4712-12-31,AD,17,14,123719
U330,2022-07-25,4712-12-31,AD,17,15,126019
U330,2022-07-25,4712-12-31,AD,17,16,128322
U330,2022-07-25,4712-12-31,AD,17,17,130626
U330,2022-07-25,4712-12-31,AD,17,18,132938
U330,2022-07-25,4712-12-31,AD,17,19,135237
U330,2022-07-25,4712-12-31,AD,17,20,137537
U330,2022-07-25,4712-12-31,AD,17,21,139821
U330,2022-07-25,4712-12-31,AD,17,22,142101
U330,2022-07-25,4712-12-31,AD,17,23,144370
U330,2022-07-25,4712-12-31,AD,17,24,146616
U330,2022-07-25,4712-12-31,AD,17,25,148847
U330,2022-07-25,4712-12-31,AD,17,26,151061
U330,2022-07-25,4712-12-31,AD,17,27,153252
U330,2022-07-25,4712-12-31,AD,17,28,155412
U330,2022-07-25,4712-12-31,AD,17,29,157552
U330,2022-07-25,4712-12-31,AD,18,00,98918
U330,2022-07-25,4712-12-31,AD,18,01,100966
U330,2022-07-25,4712-12-31,AD,18,02,103051
U330,2022-07-25,4712-12-31,AD,18,03,105152
U330,2022-07-25,4712-12-31,AD,18,04,107284
U330,2022-07-25,4712-12-31,AD,18,05,109442
U330,2022-07-25,4712-12-31,AD,18,06,111620
U330,2022-07-25,4712-12-31,AD,17,11,116858
U330,2022-07-25,4712-12-31,AD,11,00,67386
U330,2022-07-25,4712-12-31,AD,11,01,69433
U330,2022-07-25,4712-12-31,AD,11,02,71515
U330,2022-07-25,4712-12-31,AD,11,03,73626
U330,2022-07-25,4712-12-31,AD,11,04,75753
U330,2022-07-25,4712-12-31,AD,11,05,77911
U330,2022-07-25,4712-12-31,AD,11,06,80091
U330,2022-07-25,4712-12-31,AD,11,07,82287
U330,2022-07-25,4712-12-31,AD,11,08,84505
U330,2022-07-25,4712-12-31,AD,11,09,86739
U330,2022-07-25,4712-12-31,AD,11,10,88991
U330,2022-07-25,4712-12-31,AD,11,11,91254
U330,2022-07-25,4712-12-31,AD,11,12,93531
U330,2022-07-25,4712-12-31,AD,11,13,95819
U330,2022-07-25,4712-12-31,AD,11,14,98114
U330,2022-07-25,4712-12-31,AD,11,15,100416
U330,2022-07-25,4712-12-31,AD,11,16,102720
U330,2022-07-25,4712-12-31,AD,11,17,105025
U330,2022-07-25,4712-12-31,AD,11,18,107330
U330,2022-07-25,4712-12-31,AD,11,19,109635
U330,2022-07-25,4712-12-31,AD,11,20,111930
U330,2022-07-25,4712-12-31,AD,11,21,114217
U330,2022-07-25,4712-12-31,AD,11,22,116495
U330,2022-07-25,4712-12-31,AD,11,23,118764
U330,2022-07-25,4712-12-31,AD,11,24,121015
U330,2022-07-25,4712-12-31,AD,11,25,123246
U330,2022-07-25,4712-12-31,AD,11,26,125461
U330,2022-07-25,4712-12-31,AD,11,27,127648
U330,2022-07-25,4712-12-31,AD,11,28,129809
U330,2022-07-25,4712-12-31,AD,11,29,131947
U330,2022-07-25,4712-12-31,AD,12,00,69754
U330,2022-07-25,4712-12-31,AD,12,01,71807
U330,2022-07-25,4712-12-31,AD,12,02,73890
U330,2022-07-25,4712-12-31,AD,12,03,75992
U330,2022-07-25,4712-12-31,AD,12,04,78126
U330,2022-07-25,4712-12-31,AD,12,05,80284
U330,2022-07-25,4712-12-31,AD,12,06,82456
U330,2022-07-25,4712-12-31,AD,12,07,84657
U330,2022-07-25,4712-12-31,AD,12,08,86874
U330,2022-07-25,4712-12-31,AD,12,09,89111
U330,2022-07-25,4712-12-31,AD,12,10,91362
U330,2022-07-25,4712-12-31,AD,12,11,93622
U330,2022-07-25,4712-12-31,AD,12,12,95902
U330,2022-07-25,4712-12-31,AD,12,13,98190
U330,2022-07-25,4712-12-31,AD,12,14,100483
U330,2022-07-25,4712-12-31,AD,12,15,102787
U330,2022-07-25,4712-12-31,AD,12,16,105087
U330,2022-07-25,4712-12-31,AD,12,17,107394
U330,2022-07-25,4712-12-31,AD,12,18,109700
U330,2022-07-25,4712-12-31,AD,12,19,112005
U330,2022-07-25,4712-12-31,AD,12,20,114301
U330,2022-07-25,4712-12-31,AD,12,21,116587
U330,2022-07-25,4712-12-31,AD,12,22,118868
U330,2022-07-25,4712-12-31,AD,12,23,121135
U330,2022-07-25,4712-12-31,AD,12,24,123387
U330,2022-07-25,4712-12-31,AD,12,25,125616
U330,2022-07-25,4712-12-31,AD,12,26,127828
U330,2022-07-25,4712-12-31,AD,12,27,130016
U330,2022-07-25,4712-12-31,AD,12,28,132185
U330,2022-07-25,4712-12-31,AD,12,29,134316
U330,2022-07-25,4712-12-31,AD,13,00,72125
U330,2022-07-25,4712-12-31,AD,13,01,74179
U330,2022-07-25,4712-12-31,AD,13,02,76260
U330,2022-07-25,4712-12-31,AD,13,03,78364
U330,2022-07-25,4712-12-31,AD,13,04,80493
U330,2022-07-25,4712-12-31,AD,13,05,82655
U330,2022-07-25,4712-12-31,AD,13,06,84830
U330,2022-07-25,4712-12-31,AD,13,07,87029
U330,2022-07-25,4712-12-31,AD,13,08,89245
U330,2022-07-25,4712-12-31,AD,13,09,91482
U330,2022-07-25,4712-12-31,AD,13,10,93733
U330,2022-07-25,4712-12-31,AD,13,11,95997
U330,2022-07-25,4712-12-31,AD,13,12,98271
U330,2022-07-25,4712-12-31,AD,13,13,100560
U330,2022-07-25,4712-12-31,AD,13,14,102857
U330,2022-07-25,4712-12-31,AD,13,15,105154
U330,2022-07-25,4712-12-31,AD,13,16,107461
U330,2022-07-25,4712-12-31,AD,13,17,109762
U330,2022-07-25,4712-12-31,AD,13,18,112072
U330,2022-07-25,4712-12-31,AD,13,19,114371
U330,2022-07-25,4712-12-31,AD,13,20,116673
U330,2022-07-25,4712-12-31,AD,13,21,118959
U330,2022-07-25,4712-12-31,AD,13,22,121238
U330,2022-07-25,4712-12-31,AD,13,23,123508
U330,2022-07-25,4712-12-31,AD,13,24,125752
U330,2022-07-25,4712-12-31,AD,13,25,127987
U330,2022-07-25,4712-12-31,AD,13,26,130199
U330,2022-07-25,4712-12-31,AD,13,27,132391
U330,2022-07-25,4712-12-31,AD,13,28,134549
U330,2022-07-25,4712-12-31,AD,13,29,136691
U330,2022-07-25,4712-12-31,AD,14,00,77103
U330,2022-07-25,4712-12-31,AD,14,01,79158
U330,2022-07-25,4712-12-31,AD,14,02,81238
U330,2022-07-25,4712-12-31,AD,14,03,83344
U330,2022-07-25,4712-12-31,AD,14,04,85476
U330,2022-07-25,4712-12-31,AD,14,05,87634
U330,2022-07-25,4712-12-31,AD,14,06,89808
U330,2022-07-25,4712-12-31,AD,14,07,92005
U330,2022-07-25,4712-12-31,AD,14,08,94223
U330,2022-07-25,4712-12-31,AD,14,09,96463
U330,2022-07-25,4712-12-31,AD,14,10,98708
U330,2022-07-25,4712-12-31,AD,14,11,100974
U330,2022-07-25,4712-12-31,AD,14,12,103251
U330,2022-07-25,4712-12-31,AD,14,13,105536
U330,2022-07-25,4712-12-31,AD,14,14,107834
U330,2022-07-25,4712-12-31,AD,14,15,110134
U330,2022-07-25,4712-12-31,AD,14,16,112440
U330,2022-07-25,4712-12-31,AD,14,17,114742
U330,2022-07-25,4712-12-31,AD,14,18,117051
U330,2022-07-25,4712-12-31,AD,14,19,119355
U330,2022-07-25,4712-12-31,AD,14,20,121654
U330,2022-07-25,4712-12-31,AD,14,21,123935
U330,2022-07-25,4712-12-31,AD,14,22,126219
U330,2022-07-25,4712-12-31,AD,14,23,128483
U330,2022-07-25,4712-12-31,AD,14,24,130731
U330,2022-07-25,4712-12-31,AD,14,25,132963
U330,2022-07-25,4712-12-31,AD,14,26,135177
U330,2022-07-25,4712-12-31,AD,14,27,137367
U330,2022-07-25,4712-12-31,AD,14,28,139530
U330,2022-07-25,4712-12-31,AD,14,29,141669
U330,2022-07-25,4712-12-31,AD,15,00,82080
U330,2022-07-25,4712-12-31,AD,15,01,84137
U330,2022-07-25,4712-12-31,AD,15,02,86217
U330,2022-07-25,4712-12-31,AD,15,03,88323
U330,2022-07-25,4712-12-31,AD,15,04,90453
U330,2022-07-25,4712-12-31,AD,15,05,92611
U330,2022-07-25,4712-12-31,AD,15,06,94785
U330,2022-07-25,4712-12-31,AD,15,07,96987
U330,2022-07-25,4712-12-31,AD,15,08,99202
U330,2022-07-25,4712-12-31,AD,15,09,101439
U330,2022-07-25,4712-12-31,AD,15,10,103686
U330,2022-07-25,4712-12-31,AD,15,11,105951
U330,2022-07-25,4712-12-31,AD,15,12,108232
U330,2022-07-25,4712-12-31,AD,15,13,110517
U330,2022-07-25,4712-12-31,AD,15,14,112812
U330,2022-07-25,4712-12-31,AD,15,15,115112
U330,2022-07-25,4712-12-31,AD,15,16,117415
U330,2022-07-25,4712-12-31,AD,15,17,119720
U330,2022-07-25,4712-12-31,AD,15,18,122030
U330,2022-07-25,4712-12-31,AD,15,19,124332
U330,2022-07-25,4712-12-31,AD,15,20,126628
U330,2022-07-25,4712-12-31,AD,15,21,128913
U330,2022-07-25,4712-12-31,AD,15,22,131198
U330,2022-07-25,4712-12-31,AD,15,23,133459
U330,2022-07-25,4712-12-31,AD,15,24,135711
U330,2022-07-25,4712-12-31,AD,15,25,137940
U330,2022-07-25,4712-12-31,AD,15,26,140157
U350,2022-07-25,4712-12-31,AD,16,27,132002
U350,2022-07-25,4712-12-31,AD,16,28,133943
U350,2022-07-25,4712-12-31,AD,16,29,135855
U350,2022-07-25,4712-12-31,AD,17,00,83315
U350,2022-07-25,4712-12-31,AD,17,01,85159
U350,2022-07-25,4712-12-31,AD,17,02,87020
U350,2022-07-25,4712-12-31,AD,17,03,88908
U350,2022-07-25,4712-12-31,AD,17,04,90819
U350,2022-07-25,4712-12-31,AD,17,05,92747
U350,2022-07-25,4712-12-31,AD,17,06,94703
U350,2022-07-25,4712-12-31,AD,17,07,96670
U350,2022-07-25,4712-12-31,AD,17,08,98654
U350,2022-07-25,4712-12-31,AD,17,09,100658
U350,2022-07-25,4712-12-31,AD,17,10,102675
U350,2022-07-25,4712-12-31,AD,17,11,104706
U350,2022-07-25,4712-12-31,AD,17,12,106742
U350,2022-07-25,4712-12-31,AD,17,13,108797
U350,2022-07-25,4712-12-31,AD,17,14,110849
U350,2022-07-25,4712-12-31,AD,17,15,112916
U350,2022-07-25,4712-12-31,AD,17,16,114978
U350,2022-07-25,4712-12-31,AD,17,17,117043
U350,2022-07-25,4712-12-31,AD,17,18,119110
U350,2022-07-25,4712-12-31,AD,17,19,121171
U350,2022-07-25,4712-12-31,AD,17,20,123230
U350,2022-07-25,4712-12-31,AD,17,21,125276
U350,2022-07-25,4712-12-31,AD,17,22,127326
U350,2022-07-25,4712-12-31,AD,17,23,129351
U350,2022-07-25,4712-12-31,AD,17,24,131370
U350,2022-07-25,4712-12-31,AD,17,25,133370
U350,2022-07-25,4712-12-31,AD,17,26,135348
U350,2022-07-25,4712-12-31,AD,17,27,137313
U350,2022-07-25,4712-12-31,AD,17,28,139255
U350,2022-07-25,4712-12-31,AD,17,29,141168
U350,2022-07-25,4712-12-31,AD,18,00,88629
U350,2022-07-25,4712-12-31,AD,18,01,90469
U350,2022-07-25,4712-12-31,AD,18,02,92330
U350,2022-07-25,4712-12-31,AD,18,03,94219
U350,2022-07-25,4712-12-31,AD,18,04,96129
U350,2022-07-25,4712-12-31,AD,18,05,98062
U350,2022-07-25,4712-12-31,AD,18,06,100012
U350,2022-07-25,4712-12-31,AD,18,07,101981
U350,2022-07-25,4712-12-31,AD,18,08,103969
U350,2022-07-25,4712-12-31,AD,18,09,105972
U350,2022-07-25,4712-12-31,AD,18,10,107989
U350,2022-07-25,4712-12-31,AD,18,11,110016
U350,2022-07-25,4712-12-31,AD,18,12,112055
U350,2022-07-25,4712-12-31,AD,18,13,114103
U350,2022-07-25,4712-12-31,AD,18,14,116160
U350,2022-07-25,4712-12-31,AD,18,15,118223
U350,2022-07-25,4712-12-31,AD,18,16,120289
U350,2022-07-25,4712-12-31,AD,18,17,122351
U350,2022-07-25,4712-12-31,AD,18,18,124418
